id,id_contact,Gender_ego,Age_ego,Householdsize,MaritalStatus,Education_ego,Income,Age_diff,Edu_diff,Gender_diff,Duration,Distance,Socialcategory,Visit,Hosting,Dining,Bar,Cinema,Recreation,Vacation,Shopping,Paidwork,gender_alter,age_alter,education_alter
321009,n,1,3,3,4,2,3,-1,1,-1,3,2,8,very_low,very_low,never,never,never,never,never,never,s1_below_8,2,4,1
321009,or,1,3,3,4,2,3,-1,1,0,3,3,8,very_low,very_low,never,never,never,never,never,never,s1_below_8,1,4,1
321009,p,1,3,3,4,2,3,0,1,-1,3,3,6,very_low,very_low,never,never,never,never,never,never,s1_below_8,2,3,1
321009,r,1,3,3,4,2,3,0,1,-1,3,4,6,very_low,very_low,never,never,never,never,never,never,s1_below_8,2,3,1
321009,t,1,3,3,4,2,3,0,1,0,3,4,6,very_low,very_low,never,never,never,never,never,never,s1_below_8,1,3,1
321009,th,1,3,3,4,2,3,0,1,0,3,3,6,very_low,very_low,never,never,never,never,never,never,s1_below_8,1,3,1
321009,tl,1,3,3,4,2,3,-1,1,-1,3,3,8,very_low,very_low,never,never,never,never,never,never,s1_below_8,2,4,1
321009,tr,1,3,3,4,2,3,-1,0,-1,3,4,6,very_low,very_low,never,never,never,never,never,never,s1_below_8,2,4,2
321009,w,1,3,3,4,2,3,2,1,0,3,1,7,never,never,very_low,never,never,never,never,never,s1_below_8,1,1,1
321010,ben,1,4,2,2,1,5,2,-1,0,3,3,8,very_low,very_low,never,never,never,never,never,never,s2_8_36,1,2,2
321010,corrie,1,4,2,2,1,5,0,0,-1,3,1,2,high,high,high,never,never,never,never,never,s2_8_36,2,4,1
321010,frans,1,4,2,2,1,5,0,0,0,2,3,1,never,never,never,never,never,high,never,never,s2_8_36,1,4,1
321010,frits,1,4,2,2,1,5,0,0,0,2,2,1,never,never,never,never,never,high,never,never,s2_8_36,1,4,1
321010,jan,1,4,2,2,1,5,0,0,0,3,2,8,very_low,very_low,never,never,never,never,never,never,s2_8_36,1,4,1
321010,joke,1,4,2,2,1,5,1,0,-1,3,4,6,very_low,very_low,never,never,never,never,never,never,s2_8_36,2,3,1
321010,kees,1,4,2,2,1,5,0,0,0,2,3,1,never,never,never,never,never,high,never,never,s2_8_36,1,4,1
321010,marleen,1,4,2,2,1,5,2,0,-1,3,2,7,very_high,very_high,never,never,never,never,never,never,s2_8_36,2,2,1
321010,patrick,1,4,2,2,1,5,3,0,0,2,4,7,very_low,very_low,never,never,never,never,never,never,s2_8_36,1,1,1
321010,piet,1,4,2,2,1,5,0,0,0,3,2,1,never,never,never,never,never,high,never,never,s2_8_36,1,4,1
321010,ruud,1,4,2,2,1,5,0,0,0,2,2,1,never,never,never,never,never,high,never,never,s2_8_36,1,4,1
321010,suzanne,1,4,2,2,1,5,3,0,-1,3,4,7,very_low,very_low,never,never,never,never,never,never,s2_8_36,2,1,1
321010,teus,1,4,2,2,1,5,2,-1,0,3,4,7,very_low,very_low,never,never,never,never,never,never,s2_8_36,1,2,2
321010,tim,1,4,2,2,1,5,3,0,0,3,2,7,very_high,very_high,never,never,never,never,never,never,s2_8_36,1,1,1
321010,toon,1,4,2,2,1,5,0,0,0,3,3,6,low,low,never,never,never,never,never,never,s2_8_36,1,4,1
321010,wil,1,4,2,2,1,5,0,0,-1,3,1,2,high,high,never,never,never,very_high,never,never,s2_8_36,2,4,1
321010,wim,1,4,2,2,1,5,2,-1,0,2,2,5,high,high,never,never,never,high,never,never,s2_8_36,1,2,2
321011,Galya,1,2,2,2,2,4,0,0,-1,2,1,3,high,high,never,never,never,never,never,never,s3_36_up,2,2,2
321011,Gerard,1,2,2,2,2,4,-1,1,0,3,3,8,very_low,very_low,never,never,never,never,never,never,s3_36_up,1,3,1
321011,Hanna,1,2,2,2,2,4,0,1,-1,1,1,3,high,high,never,never,never,never,never,never,s3_36_up,2,2,1
321011,Job,1,2,2,2,2,4,1,1,0,2,1,3,very_low,very_low,never,never,never,never,never,never,s3_36_up,1,1,1
321011,Nelly,1,2,2,2,2,4,-1,1,-1,3,3,8,very_low,very_low,never,never,never,never,never,never,s3_36_up,2,3,1
321011,Roy,1,2,2,2,2,4,1,1,0,3,3,8,very_low,very_low,never,never,never,never,never,never,s3_36_up,1,1,1
321011,Stefan,1,2,2,2,2,4,1,1,0,3,3,8,very_low,very_low,never,never,never,never,never,never,s3_36_up,1,1,1
321011,Theo,1,2,2,2,2,4,0,1,0,1,1,3,low,low,never,never,never,never,never,never,s3_36_up,1,2,1
321011,Tijs,1,2,2,2,2,4,1,1,0,2,1,3,very_low,very_low,never,never,never,never,never,never,s3_36_up,1,1,1
321011,Tillie,1,2,2,2,2,4,-2,1,-1,3,2,5,high,very_low,never,never,never,never,never,low,s3_36_up,2,4,1
321011,andre,1,2,2,2,2,4,0,1,0,1,2,2,never,never,never,never,never,never,never,never,s3_36_up,1,2,1
321011,detlef,1,2,2,2,2,4,-2,1,0,1,3,2,never,never,never,never,never,never,never,never,s3_36_up,1,4,1
321011,ger,1,2,2,2,2,4,-1,1,0,1,2,2,never,never,never,never,never,never,never,never,s3_36_up,1,3,1
321011,ger p,1,2,2,2,2,4,0,1,0,1,2,2,never,never,never,never,never,never,never,never,s3_36_up,1,2,1
321011,hans,1,2,2,2,2,4,-1,1,0,1,2,2,never,never,never,never,never,never,never,never,s3_36_up,1,3,1
321011,lutz,1,2,2,2,2,4,-1,1,0,1,2,2,never,never,never,never,never,never,never,never,s3_36_up,1,3,1
321011,marco,1,2,2,2,2,4,0,0,0,3,3,1,very_low,low,never,never,never,never,never,never,s3_36_up,1,2,2
321011,mario,1,2,2,2,2,4,0,1,0,1,3,2,never,never,never,never,never,never,never,never,s3_36_up,1,2,1
321011,melanie,1,2,2,2,2,4,0,1,-1,3,3,1,very_low,very_low,never,never,never,never,never,never,s3_36_up,2,2,1
321011,pascal,1,2,2,2,2,4,0,0,0,3,4,1,very_low,very_low,never,never,never,never,never,never,s3_36_up,1,2,2
321011,pierre,1,2,2,2,2,4,-2,1,0,1,2,2,never,never,never,never,never,never,never,never,s3_36_up,1,4,1
321011,piet,1,2,2,2,2,4,-1,1,0,1,2,2,never,never,never,never,never,never,never,never,s3_36_up,1,3,1
321011,raymond,1,2,2,2,2,4,-1,1,0,1,2,2,never,never,never,never,never,never,never,never,s3_36_up,1,3,1
321011,timy,1,2,2,2,2,4,1,1,-1,1,1,1,high,high,never,never,never,never,never,never,s3_36_up,2,1,1
321011,wiel,1,2,2,2,2,4,-2,1,0,1,2,2,never,never,never,never,never,never,never,never,s3_36_up,1,4,1
321011,wilma,1,2,2,2,2,4,0,1,-1,1,2,1,low,never,never,never,never,never,never,never,s3_36_up,2,2,1
321011,youri,1,2,2,2,2,4,1,1,0,1,2,2,never,never,never,never,never,never,never,never,s3_36_up,1,1,1
321011,yvonne,1,2,2,2,2,4,0,1,-1,1,2,2,never,never,never,never,never,never,never,never,s3_36_up,2,2,1
321012,Bas,2,1,3,3,1,3,0,-1,1,1,2,1,high,low,low,very_low,very_low,low,very_low,very_low,s2_8_36,1,1,2
321012,Joska,2,1,3,3,1,3,0,-1,0,1,1,1,very_low,high,very_low,very_low,very_low,low,never,low,s2_8_36,2,1,2
321012,Laura,2,1,3,3,1,3,0,-1,0,2,2,1,low,low,very_low,very_low,very_low,very_low,never,very_low,s2_8_36,2,1,2
321012,Lisette,2,1,3,3,1,3,0,-1,0,1,2,1,low,low,very_low,very_low,very_low,very_low,never,very_low,s2_8_36,2,1,2
321012,Ma,2,1,3,3,1,3,0,-1,0,2,4,6,low,low,very_low,never,never,very_low,very_low,never,s2_8_36,2,1,2
321012,Mees,2,1,3,3,1,3,0,0,1,1,1,7,never,never,never,never,never,never,never,never,s2_8_36,1,1,1
321012,Mi,2,1,3,3,1,3,0,-1,0,2,4,6,low,low,very_low,never,never,very_low,very_low,never,s2_8_36,2,1,2
321012,Sabine,2,1,3,3,1,3,0,-1,0,1,1,1,very_low,low,very_low,very_low,very_low,very_low,never,very_low,s2_8_36,2,1,2
321012,Starla,2,1,3,3,1,3,0,-1,0,1,2,1,low,high,low,very_low,very_low,low,very_low,low,s2_8_36,2,1,2
321012,Thijs,2,1,3,3,1,3,0,-1,1,1,2,1,low,low,very_low,very_low,very_low,very_low,never,very_low,s2_8_36,1,1,2
321012,gz,2,1,3,3,1,3,0,-1,1,1,1,2,very_low,very_low,very_low,never,never,very_low,never,never,s2_8_36,1,1,2
321012,ma,2,1,3,3,1,3,-2,0,0,3,2,5,high,high,very_low,never,never,very_low,very_low,never,s2_8_36,2,3,1
321012,mariette,2,1,3,3,1,3,0,0,0,1,1,3,low,low,never,never,never,never,never,never,s2_8_36,2,1,1
321012,marleen,2,1,3,3,1,3,0,0,0,1,1,3,low,low,never,never,never,never,never,never,s2_8_36,2,1,1
321012,nk,2,1,3,3,1,3,0,-1,0,1,1,2,very_low,very_low,very_low,never,never,very_low,never,never,s2_8_36,2,1,2
321012,oma.p,2,1,3,3,1,3,-3,0,0,2,4,4,very_low,very_low,very_low,never,never,never,never,never,s2_8_36,2,4,1
321012,opa.g,2,1,3,3,1,3,-3,0,1,2,4,4,very_low,very_low,very_low,never,never,never,never,never,s2_8_36,1,4,1
321012,opa.p,2,1,3,3,1,3,-3,0,1,2,4,4,very_low,very_low,very_low,never,never,never,never,never,s2_8_36,1,4,1
321012,pa,2,1,3,3,1,3,-2,0,1,3,2,5,high,high,very_low,never,never,very_low,very_low,never,s2_8_36,1,3,1
321012,s.ma,2,1,3,3,1,3,-2,0,0,2,2,5,low,low,very_low,never,never,very_low,very_low,never,s2_8_36,2,3,1
321012,s.pa,2,1,3,3,1,3,-2,0,1,2,2,5,low,low,very_low,never,never,very_low,very_low,never,s2_8_36,1,3,1
321012,wm,2,1,3,3,1,3,0,-1,0,1,2,2,very_low,very_low,very_low,never,never,very_low,never,never,s2_8_36,2,1,2
321012,yilmaz,2,1,3,3,1,3,0,0,1,1,1,3,low,low,never,never,never,never,never,never,s2_8_36,1,1,1
321013,Ben,2,1,3,3,1,2,-1,0,1,1,2,6,high,never,never,never,never,never,never,never,s2_8_36,1,2,1
321013,Dana,2,1,3,3,1,2,0,0,0,1,1,3,low,very_low,never,never,never,very_low,never,never,s2_8_36,2,1,1
321013,Evert,2,1,3,3,1,2,-3,0,1,3,3,5,low,very_low,very_low,never,never,never,never,never,s2_8_36,1,4,1
321013,Greet,2,1,3,3,1,2,-3,0,0,3,3,4,very_low,high,never,never,never,never,never,high,s2_8_36,2,4,1
321013,Hans,2,1,3,3,1,2,-3,0,1,3,3,5,low,very_low,never,never,never,never,never,never,s2_8_36,1,4,1
321013,Judith,2,1,3,3,1,2,-1,0,0,3,2,6,low,very_low,never,never,never,never,never,never,s2_8_36,2,2,1
321013,Lenie,2,1,3,3,1,2,-3,0,0,3,3,5,high,very_low,never,never,never,never,never,low,s2_8_36,2,4,1
321013,Loes,2,1,3,3,1,2,-3,0,0,3,3,5,low,very_low,very_low,never,never,never,never,never,s2_8_36,2,4,1
321013,Marc,2,1,3,3,1,2,-2,0,1,3,3,5,high,very_low,never,never,never,never,never,never,s2_8_36,1,3,1
321013,Marleen,2,1,3,3,1,2,-1,0,0,2,1,3,low,very_low,never,never,never,very_low,never,never,s2_8_36,2,2,1
321013,Marlous,2,1,3,3,1,2,0,0,0,3,3,8,very_low,never,never,never,never,very_low,never,never,s2_8_36,2,1,1
321013,Micah,2,1,3,3,1,2,0,0,1,1,1,7,very_high,very_high,low,never,never,low,very_low,high,s2_8_36,1,1,1
321013,Michael,2,1,3,3,1,2,0,0,1,1,3,2,never,never,never,never,never,never,never,never,s2_8_36,1,1,1
321013,Milco,2,1,3,3,1,2,-1,0,1,3,2,6,very_low,never,never,never,never,never,never,never,s2_8_36,1,2,1
321013,Raimon,2,1,3,3,1,2,-1,0,1,1,2,6,low,never,never,never,never,never,never,never,s2_8_36,1,2,1
321013,Serge,2,1,3,3,1,2,-1,0,1,2,1,3,never,never,never,never,never,never,never,never,s2_8_36,1,2,1
321013,Suzan,2,1,3,3,1,2,-1,0,0,3,2,6,high,very_low,never,never,never,never,never,low,s2_8_36,2,2,1
321013,jan Frans,2,1,3,3,1,2,-1,0,1,1,3,2,never,never,never,never,never,never,never,never,s2_8_36,1,2,1
321014,An,2,2,1,1,2,2,1,1,0,1,2,1,very_low,very_low,very_low,never,very_low,never,never,never,s2_8_36,2,1,1
321014,C,2,2,1,1,2,2,0,1,0,2,2,3,high,very_low,high,never,never,never,never,high,s2_8_36,2,2,1
321014,Ca,2,2,1,1,2,2,-1,1,0,1,2,1,very_low,very_low,never,never,never,low,never,never,s2_8_36,2,3,1
321014,Di,2,2,1,1,2,2,-1,1,0,2,2,1,very_low,very_low,very_low,very_low,never,very_low,never,very_low,s2_8_36,2,3,1
321014,I,2,2,1,1,2,2,-1,1,0,2,2,4,very_low,very_low,never,never,never,never,never,never,s2_8_36,2,3,1
321014,Jo,2,2,1,1,2,2,-1,1,0,2,2,1,very_low,very_low,very_low,very_low,very_low,very_low,never,very_low,s2_8_36,2,3,1
321014,M,2,2,1,1,2,2,1,0,0,3,2,7,very_low,very_low,never,never,never,never,never,never,s2_8_36,2,1,2
321014,Mar,2,2,1,1,2,2,1,0,0,2,4,1,very_low,very_low,never,never,never,never,never,very_low,s2_8_36,2,1,2
321014,Nao,2,2,1,1,2,2,1,0,0,1,2,1,low,very_low,very_low,very_low,very_low,very_low,never,very_low,s2_8_36,2,1,2
321014,P,2,2,1,1,2,2,-1,0,1,1,4,8,very_low,very_low,never,never,never,never,never,never,s2_8_36,1,3,2
321015,anne,2,3,1,1,1,2,0,0,0,3,1,1,high,high,very_low,never,never,very_low,very_low,very_low,s3_36_up,2,3,1
321015,jola,2,3,1,1,1,2,1,0,0,1,1,1,high,low,very_low,never,never,never,never,never,s3_36_up,2,2,1
321015,sindus,2,3,1,1,1,2,1,0,0,2,1,3,high,high,never,never,never,never,never,never,s3_36_up,2,2,1
321015,wil,2,3,1,1,1,2,-1,0,0,3,1,3,high,high,never,never,never,never,never,never,s3_36_up,2,4,1
321017,jaqy,1,2,2,2,1,4,-1,0,-1,2,1,3,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,s3_36_up,2,3,1
321017,jorien,1,2,2,2,1,4,1,-1,-1,3,2,8,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,s3_36_up,2,1,2
321017,marika,1,2,2,2,1,4,0,-1,-1,2,1,1,very_high,low,low,low,low,very_high,very_low,high,s3_36_up,2,2,2
321017,remco,1,2,2,2,1,4,0,0,0,2,2,2,very_low,very_low,very_low,very_low,very_low,very_low,very_low,very_low,s3_36_up,1,2,1
321017,rene,1,2,2,2,1,4,-2,0,0,3,2,5,high,very_low,very_low,very_low,very_low,very_low,very_low,very_low,s3_36_up,1,4,1
321018,Bert,1,3,2,2,2,5,1,0,0,1,1,3,low,low,never,never,never,never,never,never,s3_36_up,1,2,2
321018,Esther,1,3,2,2,2,5,1,1,-1,1,1,3,low,low,never,never,never,never,never,never,s3_36_up,2,2,1
321018,Judith,1,3,2,2,2,5,1,0,-1,2,1,3,very_low,very_low,never,never,never,never,never,never,s3_36_up,2,2,2
321018,Moniqoe,1,3,2,2,2,5,1,0,-1,1,3,2,low,low,very_low,never,never,never,never,never,s3_36_up,2,2,2
321018,Nina,1,3,2,2,2,5,2,0,-1,2,1,3,very_low,low,never,never,never,never,never,never,s3_36_up,2,1,2
321018,Paula,1,3,2,2,2,5,-1,0,-1,2,1,3,very_low,very_low,never,never,never,never,never,never,s3_36_up,2,4,2
321018,Rene,1,3,2,2,2,5,0,0,0,3,4,8,very_low,very_low,never,never,never,never,never,never,s3_36_up,1,3,2
321018,andre,1,3,2,2,2,5,2,0,0,3,3,6,very_low,very_low,never,never,never,never,never,never,s3_36_up,1,1,2
321018,lies,1,3,2,2,2,5,0,1,-1,3,3,1,very_low,very_low,never,never,never,very_low,never,never,s3_36_up,2,3,1
321018,marja,1,3,2,2,2,5,0,1,-1,3,3,1,very_low,very_low,never,never,never,low,never,never,s3_36_up,2,3,1
321018,mirjam,1,3,2,2,2,5,2,0,-1,3,3,6,very_low,very_low,never,never,never,never,never,never,s3_36_up,2,1,2
321018,silvia,1,3,2,2,2,5,1,0,-1,2,3,1,low,low,never,never,never,low,never,never,s3_36_up,2,2,2
321018,tiny,1,3,2,2,2,5,0,1,-1,3,3,6,very_low,very_low,never,never,never,never,never,never,s3_36_up,2,3,1
321018,wilma,1,3,2,2,2,5,1,0,-1,3,3,6,very_low,very_low,never,never,never,never,never,never,s3_36_up,2,2,2
321019,Albert,2,1,3,3,1,1,0,-1,1,1,2,6,high,never,never,never,never,never,never,never,s1_below_8,1,1,2
321019,Ali,2,1,3,3,1,1,0,-1,1,1,4,1,never,very_low,never,never,never,never,never,never,s1_below_8,1,1,2
321019,Alinda,2,1,3,3,1,1,0,-1,0,2,4,1,never,very_low,very_low,very_low,never,never,never,never,s1_below_8,2,1,2
321019,Anne Maartje,2,1,3,3,1,1,0,-1,0,3,4,6,low,low,never,never,never,never,never,never,s1_below_8,2,1,2
321019,Anton,2,1,3,3,1,1,0,-1,1,1,4,1,never,very_low,very_low,very_low,never,never,never,never,s1_below_8,1,1,2
321019,Arjan,2,1,3,3,1,1,-1,-1,1,1,1,3,never,never,never,never,never,high,never,never,s1_below_8,1,2,2
321019,Barbara,2,1,3,3,1,1,0,-1,0,1,3,2,never,low,low,low,never,very_high,never,never,s1_below_8,2,1,2
321019,Connie,2,1,3,3,1,1,-1,-1,0,1,1,3,never,never,never,never,never,high,never,never,s1_below_8,2,2,2
321019,Daniel,2,1,3,3,1,1,0,-1,1,1,2,1,never,very_low,never,never,never,low,never,never,s1_below_8,1,1,2
321019,David,2,1,3,3,1,1,0,0,1,1,2,6,high,never,never,never,never,never,never,never,s1_below_8,1,1,1
321019,Denise,2,1,3,3,1,1,0,-1,0,1,1,3,never,never,never,never,never,high,never,never,s1_below_8,2,1,2
321019,Eloise,2,1,3,3,1,1,0,0,0,1,2,6,high,never,never,never,never,never,never,never,s1_below_8,2,1,1
321019,Eugenie,2,1,3,3,1,1,0,-1,0,1,3,1,never,very_low,never,never,never,low,never,never,s1_below_8,2,1,2
321019,Fransine,2,1,3,3,1,1,0,-1,0,1,4,1,never,very_low,never,never,never,low,never,never,s1_below_8,2,1,2
321019,Henrik,2,1,3,3,1,1,0,-1,1,2,4,6,low,low,never,never,never,never,never,never,s1_below_8,1,1,2
321019,Janinka,2,1,3,3,1,1,0,-1,0,1,2,1,never,very_low,never,never,never,low,never,never,s1_below_8,2,1,2
321019,Jeffry,2,1,3,3,1,1,0,0,1,1,1,3,never,never,never,never,never,high,never,never,s1_below_8,1,1,1
321019,Joachim,2,1,3,3,1,1,0,0,1,1,2,6,high,never,never,never,never,never,never,never,s1_below_8,1,1,1
321019,Jonathan,2,1,3,3,1,1,0,-1,1,1,2,1,never,very_low,never,never,never,low,never,never,s1_below_8,1,1,2
321019,Judith,2,1,3,3,1,1,0,-1,0,1,2,6,high,never,never,never,never,never,never,never,s1_below_8,2,1,2
321019,Ma Pap,2,1,3,3,1,1,-1,0,0,3,4,5,low,low,never,never,never,never,never,never,s1_below_8,2,2,1
321019,Ma Pellikaan,2,1,3,3,1,1,-1,-1,0,1,2,5,low,very_low,never,never,never,never,never,never,s1_below_8,2,2,2
321019,Maaike,2,1,3,3,1,1,0,0,0,3,4,6,low,never,never,never,never,never,never,never,s1_below_8,2,1,1
321019,Marco,2,1,3,3,1,1,0,-1,1,1,2,1,never,very_low,never,never,never,low,never,never,s1_below_8,1,1,2
321019,Margriet,2,1,3,3,1,1,0,-1,0,1,4,1,never,never,never,never,never,very_low,never,never,s1_below_8,2,1,2
321019,Methilde,2,1,3,3,1,1,0,-1,0,3,4,1,never,never,never,never,never,very_low,never,never,s1_below_8,2,1,2
321019,Miranda,2,1,3,3,1,1,0,-1,0,1,3,1,never,very_low,never,never,never,low,never,never,s1_below_8,2,1,2
321019,Mirjam,2,1,3,3,1,1,0,-1,0,1,4,1,never,never,never,never,never,very_low,never,never,s1_below_8,2,1,2
321019,Nathanie,2,1,3,3,1,1,0,-1,0,3,4,1,never,very_low,very_low,very_low,never,never,never,never,s1_below_8,2,1,2
321019,Oma ?,2,1,3,3,1,1,-3,0,0,1,4,4,low,never,never,never,never,never,never,never,s1_below_8,2,4,1
321019,Oma Ank,2,1,3,3,1,1,-3,0,0,3,3,4,low,never,never,never,never,never,never,never,s1_below_8,2,4,1
321019,Oma Zus,2,1,3,3,1,1,-3,0,0,3,4,4,low,never,never,never,never,never,never,never,s1_below_8,2,4,1
321019,Opa Cees,2,1,3,3,1,1,-3,0,1,3,3,4,low,never,never,never,never,never,never,never,s1_below_8,1,4,1
321019,Opa Guus,2,1,3,3,1,1,-3,-1,1,1,4,4,low,never,never,never,never,never,never,never,s1_below_8,1,4,2
321019,Opa Jan,2,1,3,3,1,1,-3,0,1,3,4,4,low,never,never,never,never,never,never,never,s1_below_8,1,4,1
321019,Pa Pap,2,1,3,3,1,1,-1,0,1,3,4,5,low,low,never,never,never,never,never,never,s1_below_8,1,2,1
321019,Pa Pellikaan,2,1,3,3,1,1,-2,0,1,1,2,5,low,very_low,never,never,never,never,never,never,s1_below_8,1,3,1
321019,Patrick,2,1,3,3,1,1,0,-1,1,1,4,1,never,very_low,very_low,very_low,never,never,never,never,s1_below_8,1,1,2
321019,Pieter,2,1,3,3,1,1,0,-1,1,1,4,1,never,very_low,very_low,very_low,never,never,never,never,s1_below_8,1,1,2
321019,Rebekka,2,1,3,3,1,1,0,0,0,1,1,7,never,never,never,never,never,never,never,never,s1_below_8,2,1,1
321019,Rens,2,1,3,3,1,1,0,-1,1,1,2,1,never,very_low,never,never,never,low,never,never,s1_below_8,1,1,2
321019,Theo,2,1,3,3,1,1,-1,-1,1,1,1,3,never,never,never,never,never,high,never,never,s1_below_8,1,2,2
321019,Wiedeke,2,1,3,3,1,1,0,-1,0,2,4,1,never,very_low,very_low,very_low,never,never,never,never,s1_below_8,2,1,2
321019,Wiesje,2,1,3,3,1,1,0,-1,0,3,4,1,never,very_low,never,never,never,never,never,never,s1_below_8,2,1,2
321021,1,2,3,3,4,1,3,1,0,0,3,2,4,very_low,low,never,never,never,never,never,never,s3_36_up,2,2,1
321021,2,2,3,3,4,1,3,1,0,0,3,2,2,low,low,very_high,never,never,never,never,never,s3_36_up,2,2,1
321021,3,2,3,3,4,1,3,0,0,0,2,1,2,very_low,high,high,never,never,never,never,never,s3_36_up,2,3,1
321021,4,2,3,3,4,1,3,-1,-1,0,3,2,2,very_low,never,never,never,never,never,never,never,s3_36_up,2,4,2
321023,PAP,1,1,1,1,1,3,-2,0,0,3,1,5,very_high,very_high,never,never,never,never,never,never,s3_36_up,1,3,1
321023,anna,1,1,1,1,1,3,-1,0,-1,2,1,3,very_low,very_low,never,never,never,never,never,never,s3_36_up,2,2,1
321023,caysa,1,1,1,1,1,3,0,0,-1,3,1,6,very_high,very_high,never,never,never,never,never,never,s3_36_up,2,1,1
321023,danny,1,1,1,1,1,3,0,0,0,1,2,1,high,never,never,never,never,high,never,never,s3_36_up,1,1,1
321023,har,1,1,1,1,1,3,0,0,0,2,2,1,high,never,never,high,low,high,very_low,never,s3_36_up,1,1,1
321023,herman,1,1,1,1,1,3,0,-1,0,2,2,1,low,never,never,high,low,high,never,never,s3_36_up,1,1,2
321023,kees,1,1,1,1,1,3,-1,0,0,2,1,3,very_low,very_low,never,never,never,never,never,never,s3_36_up,1,2,1
321023,kyran,1,1,1,1,1,3,0,-1,0,3,4,6,very_low,low,never,never,never,never,never,never,s3_36_up,1,1,2
321023,mam,1,1,1,1,1,3,-2,0,-1,3,1,5,very_high,very_high,never,never,never,never,never,never,s3_36_up,2,3,1
321023,nadine,1,1,1,1,1,3,0,-1,-1,2,2,1,high,never,never,never,never,never,never,never,s3_36_up,2,1,2
321023,nieuw man,1,1,1,1,1,3,-1,0,0,1,1,3,very_low,very_low,never,never,never,never,never,never,s3_36_up,1,2,1
321023,nieuw vrouw,1,1,1,1,1,3,-1,0,-1,1,1,3,very_low,very_low,never,never,never,never,never,never,s3_36_up,2,2,1
321023,oom,1,1,1,1,1,3,-1,0,0,3,4,8,very_low,low,never,never,never,never,never,never,s3_36_up,1,2,1
321023,robert,1,1,1,1,1,3,-1,-1,0,2,2,1,low,never,never,high,never,high,never,never,s3_36_up,1,2,2
321023,schoonmoeder,1,1,1,1,1,3,-1,0,-1,1,1,5,high,never,never,never,never,never,never,never,s3_36_up,2,2,1
321023,schoonvader,1,1,1,1,1,3,-2,0,0,1,1,5,high,never,never,never,never,never,never,never,s3_36_up,1,3,1
321023,sophie,1,1,1,1,1,3,0,-1,-1,2,1,1,high,high,never,never,high,never,very_low,low,s3_36_up,2,1,2
321023,tante,1,1,1,1,1,3,-1,0,-1,3,4,8,low,low,never,never,never,never,never,never,s3_36_up,2,2,1
321025,1,2,4,3,4,1,3,0,0,1,3,4,8,very_low,never,never,never,never,never,never,never,s1_below_8,1,4,1
321025,2,2,4,3,4,1,3,1,0,1,3,4,8,very_low,never,never,never,never,never,never,never,s1_below_8,1,3,1
321025,3,2,4,3,4,1,3,1,0,1,3,4,8,very_low,never,never,never,never,never,never,never,s1_below_8,1,3,1
321025,4,2,4,3,4,1,3,0,0,0,3,3,8,very_low,never,never,never,never,never,never,never,s1_below_8,2,4,1
321025,5,2,4,3,4,1,3,0,0,0,3,3,8,very_low,never,never,never,never,never,never,never,s1_below_8,2,4,1
321025,6,2,4,3,4,1,3,0,-1,0,3,4,8,very_low,never,never,never,never,never,never,never,s1_below_8,2,4,2
321025,ADRIE,2,4,3,4,1,3,0,0,0,3,3,6,very_low,very_low,very_low,never,never,never,never,never,s1_below_8,2,4,1
321025,AGAATH,2,4,3,4,1,3,0,0,0,2,2,1,high,high,very_low,never,never,never,never,never,s1_below_8,2,4,1
321025,ALLART,2,4,3,4,1,3,2,-1,1,3,1,3,low,low,never,never,never,never,never,never,s1_below_8,1,2,2
321025,ANDRE,2,4,3,4,1,3,0,0,1,3,4,6,very_low,very_low,very_low,never,never,never,never,never,s1_below_8,1,4,1
321025,BARBARA,2,4,3,4,1,3,1,0,0,3,4,1,low,low,very_low,never,never,never,never,never,s1_below_8,2,3,1
321025,CARLA,2,4,3,4,1,3,3,-1,0,1,1,3,very_low,very_low,never,never,never,never,never,never,s1_below_8,2,1,2
321025,CHAYENNE,2,4,3,4,1,3,3,0,0,2,4,7,low,low,low,never,never,never,never,never,s1_below_8,2,1,1
321025,DIK,2,4,3,4,1,3,0,-1,1,1,1,3,very_low,very_low,never,never,never,never,never,never,s1_below_8,1,4,2
321025,ELLIE,2,4,3,4,1,3,0,0,0,2,1,3,very_high,high,low,never,never,never,never,low,s1_below_8,2,4,1
321025,GRETA,2,4,3,4,1,3,0,0,0,3,4,6,very_low,very_low,very_low,never,never,never,never,never,s1_below_8,2,4,1
321025,INEKE,2,4,3,4,1,3,0,0,0,1,5,1,very_low,very_low,very_low,never,never,never,never,never,s1_below_8,2,4,1
321025,JANNEKE,2,4,3,4,1,3,3,-1,0,1,1,3,very_low,very_low,never,never,never,never,never,never,s1_below_8,2,1,2
321025,MARIJKE,2,4,3,4,1,3,0,0,0,3,4,6,very_low,very_low,very_low,never,never,never,never,never,s1_below_8,2,4,1
321025,MARTHA,2,4,3,4,1,3,0,0,0,2,5,1,very_low,very_low,very_low,never,never,never,never,never,s1_below_8,2,4,1
