id,Gender,Age,Householdsize,MaritalStatus,Education,Paidwork,Income,Friends,Colleagues,Neighbors,Grandparents,Parents,Siblings,Children,Otherfamilymembers,total_allgroups,Visit,Hosting,Dining,Bar,Cinema,Recreation,Vacation,Shopping,Visit_category,Hosting_category,Dining_category,Bar_category,Cinema_category,Recreation_category,Vacation_category,Shopping_category
321140,2.0,3.0,2.0,2.0,1.0,s1_below_8,3.0,s3_3_5,s1_0,s2_1_3,s1_0,s1_0,s3_3_up,s2_1_up,s3_5_up,24.0,high,very_high,high,0.0,0.0,high,low,low,3,4,3,,,,,
321141,2.0,1.0,2.0,2.0,1.0,s2_8_36,2.0,s1_below_2,s3_4_up,s2_1_3,s1_0,s2_1_up,s3_3_up,s1_0,s1_0,20.0,very_low,low,very_low,0.00136986301369863,0.0,low,low,low,1,2,1,,,,,
321142,2.0,4.0,2.0,2.0,1.0,s1_below_8,4.0,s2_2,s2_1_3,s1_0,s1_0,s1_0,s2_1_2,s2_1_up,s2_1_4,11.0,very_low,very_low,high,0.0,0.0164383561643836,high,high,high,1,1,3,,,,,
321143,2.0,3.0,2.0,2.0,2.0,s1_below_8,4.0,s4_6_up,s1_0,s3_4_up,s2_1_up,s2_1_up,s2_1_2,s2_1_up,s2_1_4,26.0,very_high,high,very_low,0.0,0.0,low,low,high,4,3,1,,,,,
321145,2.0,3.0,3.0,4.0,1.0,s1_below_8,2.0,s1_below_2,s1_0,s2_1_3,s1_0,s1_0,s2_1_2,s2_1_up,s1_0,6.0,very_high,low,very_low,0.0,0.0,low,low,low,4,2,1,,,,,
321146,1.0,2.0,1.0,1.0,1.0,s2_8_36,3.0,s1_below_2,s1_0,s2_1_3,s1_0,s2_1_up,s2_1_2,s1_0,s1_0,5.0,very_low,very_low,very_low,0.0,0.0,low,low,low,1,1,1,,,,,
321147,1.0,2.0,3.0,4.0,2.0,s3_36_up,5.0,s2_2,s3_4_up,s3_4_up,s1_0,s2_1_up,s1_0,s2_1_up,s2_1_4,28.0,very_high,very_high,low,0.0191780821917808,0.0136986301369863,high,high,low,4,4,2,,,,,
321148,1.0,2.0,2.0,2.0,1.0,s3_36_up,2.0,s2_2,s2_1_3,s3_4_up,s1_0,s2_1_up,s2_1_2,s2_1_up,s3_5_up,39.0,high,high,very_high,0.00821917808219178,0.00821917808219178,high,high,low,3,3,4,,,,,
321149,1.0,2.0,2.0,2.0,1.0,s3_36_up,4.0,s3_3_5,s2_1_3,s2_1_3,s1_0,s2_1_up,s2_1_2,s1_0,s1_0,8.0,very_low,very_low,very_low,0.0,0.0,high,low,low,1,1,1,,,,,
321150,2.0,1.0,2.0,2.0,2.0,s1_below_8,3.0,s2_2,s3_4_up,s1_0,s2_1_up,s2_1_up,s2_1_2,s1_0,s3_5_up,44.0,very_high,high,high,0.00273972602739726,0.149315068493151,high,high,high,4,3,3,,,,,
321151,2.0,1.0,3.0,4.0,1.0,s3_36_up,2.0,s3_3_5,s3_4_up,s3_4_up,s2_1_up,s2_1_up,s2_1_2,s1_0,s3_5_up,51.0,very_low,very_low,very_high,0.0,0.0,low,low,low,1,1,4,,,,,
321152,2.0,2.0,3.0,3.0,1.0,s2_8_36,3.0,s3_3_5,s3_4_up,s3_4_up,s1_0,s2_1_up,s1_0,s2_1_up,s1_0,18.0,low,high,low,0.0,0.00821917808219178,high,high,high,2,3,2,,,,,
321153,1.0,2.0,1.0,1.0,2.0,s3_36_up,2.0,s3_3_5,s2_1_3,s2_1_3,s1_0,s2_1_up,s2_1_2,s2_1_up,s3_5_up,15.0,low,low,high,0.026027397260274,0.00684931506849315,high,high,low,2,2,3,,,,,
321154,1.0,1.0,3.0,2.0,1.0,s3_36_up,3.0,s3_3_5,s1_0,s1_0,s1_0,s2_1_up,s2_1_2,s1_0,s1_0,14.0,very_high,very_high,high,0.175342465753425,0.00684931506849315,high,high,low,4,4,3,,,,,
321156,2.0,3.0,3.0,4.0,1.0,s2_8_36,4.0,s4_6_up,s3_4_up,s3_4_up,s1_0,s1_0,s1_0,s2_1_up,s3_5_up,46.0,low,low,high,0.0150684931506849,0.0219178082191781,high,high,high,2,2,3,,,,,
321157,2.0,1.0,3.0,3.0,2.0,s2_8_36,2.0,s4_6_up,s3_4_up,s3_4_up,s2_1_up,s2_1_up,s2_1_2,s1_0,s3_5_up,67.0,low,very_low,high,0.0917808219178082,0.0191780821917808,high,high,high,2,1,3,,,,,
321159,1.0,3.0,3.0,4.0,2.0,s3_36_up,4.0,s1_below_2,s2_1_3,s2_1_3,s1_0,s1_0,s3_3_up,s2_1_up,s1_0,14.0,very_high,high,high,0.0,0.0,low,high,low,4,3,3,,,,,
321161,1.0,3.0,2.0,2.0,1.0,s1_below_8,1.0,s3_3_5,s2_1_3,s3_4_up,s1_0,s1_0,s2_1_2,s2_1_up,s2_1_4,19.0,high,low,low,0.00547945205479452,0.00684931506849315,high,high,low,3,2,2,,,,,
321162,2.0,2.0,3.0,3.0,2.0,s2_8_36,4.0,s3_3_5,s2_1_3,s3_4_up,s1_0,s2_1_up,s2_1_2,s2_1_up,s1_0,22.0,low,high,high,0.0136986301369863,0.0191780821917808,high,high,high,2,3,3,,,,,
321163,2.0,1.0,2.0,2.0,2.0,s3_36_up,3.0,s3_3_5,s2_1_3,s1_0,s2_1_up,s2_1_up,s2_1_2,s1_0,s3_5_up,19.0,high,high,very_high,0.0246575342465753,0.010958904109589,low,high,high,3,3,4,,,,,
321165,2.0,2.0,2.0,2.0,1.0,s2_8_36,2.0,s2_2,s2_1_3,s2_1_3,s1_0,s2_1_up,s2_1_2,s1_0,s1_0,10.0,high,very_high,high,0.10958904109589,0.0178082191780822,high,high,high,3,4,3,,,,,
321166,2.0,1.0,1.0,1.0,2.0,s2_8_36,2.0,s4_6_up,s1_0,s3_4_up,s2_1_up,s2_1_up,s3_3_up,s2_1_up,s3_5_up,64.0,very_high,high,very_high,0.0,0.0,low,low,low,4,3,4,,,,,
321167,1.0,1.0,1.0,1.0,2.0,s1_below_8,3.0,s4_6_up,s3_4_up,s1_0,s2_1_up,s2_1_up,s3_3_up,s1_0,s3_5_up,58.0,low,low,very_high,0.797260273972603,0.00958904109589041,high,high,low,2,2,4,,,,,
321169,2.0,1.0,3.0,3.0,1.0,s2_8_36,2.0,s4_6_up,s1_0,s1_0,s1_0,s2_1_up,s3_3_up,s2_1_up,s2_1_4,24.0,very_high,very_high,very_high,0.336986301369863,0.0767123287671233,low,high,high,4,4,4,,,,,
321171,1.0,1.0,3.0,2.0,1.0,s2_8_36,2.0,s3_3_5,s2_1_3,s1_0,s2_1_up,s2_1_up,s2_1_2,s1_0,s3_5_up,28.0,very_high,very_low,high,0.0,0.0,low,low,low,4,1,3,,,,,
321172,2.0,2.0,2.0,2.0,2.0,s2_8_36,5.0,s2_2,s3_4_up,s1_0,s1_0,s2_1_up,s3_3_up,s1_0,s3_5_up,34.0,high,high,high,0.0,0.0,high,high,low,3,3,3,,,,,
321173,2.0,3.0,2.0,2.0,2.0,s2_8_36,2.0,s1_below_2,s1_0,s3_4_up,s1_0,s2_1_up,s3_3_up,s2_1_up,s2_1_4,13.0,low,high,low,0.0,0.0,high,low,low,2,3,2,,,,,
321175,2.0,3.0,3.0,4.0,1.0,s3_36_up,3.0,s1_below_2,s2_1_3,s1_0,s1_0,s2_1_up,s3_3_up,s2_1_up,s1_0,11.0,very_low,very_low,low,0.00410958904109589,0.00410958904109589,high,high,low,1,1,2,,,,,
321176,2.0,2.0,3.0,3.0,2.0,s3_36_up,5.0,s4_6_up,s3_4_up,s3_4_up,s2_1_up,s2_1_up,s3_3_up,s1_0,s3_5_up,34.0,high,high,very_high,0.0438356164383562,0.0671232876712329,high,high,high,3,3,4,,,,,
321177,2.0,1.0,1.0,1.0,2.0,s3_36_up,4.0,s3_3_5,s2_1_3,s1_0,s1_0,s2_1_up,s3_3_up,s1_0,s1_0,10.0,low,high,high,0.0849315068493151,0.00821917808219178,high,low,high,2,3,3,,,,,
321179,1.0,3.0,2.0,2.0,1.0,s1_below_8,3.0,s3_3_5,s3_4_up,s3_4_up,s1_0,s2_1_up,s2_1_2,s1_0,s3_5_up,21.0,very_low,very_low,very_low,0.0,0.0,high,low,low,1,1,1,,,,,
321180,2.0,4.0,2.0,4.0,1.0,s1_below_8,4.0,s4_6_up,s3_4_up,s2_1_3,s1_0,s1_0,s2_1_2,s2_1_up,s1_0,26.0,very_low,low,high,0.0,0.0,low,high,low,1,2,3,,,,,
321181,2.0,2.0,2.0,2.0,1.0,s1_below_8,1.0,s1_below_2,s1_0,s1_0,s1_0,s2_1_up,s3_3_up,s1_0,s2_1_4,11.0,low,low,high,0.0150684931506849,0.026027397260274,high,high,high,2,2,3,,,,,
321182,1.0,2.0,3.0,3.0,2.0,s3_36_up,5.0,s2_2,s2_1_3,s2_1_3,s1_0,s2_1_up,s2_1_2,s2_1_up,s2_1_4,10.0,very_low,very_low,high,0.0,0.0657534246575342,high,high,high,1,1,3,,,,,
321183,2.0,1.0,2.0,2.0,1.0,s1_below_8,2.0,s2_2,s1_0,s1_0,s1_0,s1_0,s1_0,s1_0,s2_1_4,5.0,very_low,very_low,low,0.0,0.00821917808219178,high,low,high,1,1,2,,,,,
321184,1.0,4.0,1.0,1.0,1.0,s2_8_36,2.0,s1_below_2,s1_0,s2_1_3,s1_0,s1_0,s1_0,s1_0,s1_0,1.0,very_low,very_low,very_low,0.00136986301369863,0.00136986301369863,low,low,low,1,1,1,,,,,
321186,1.0,2.0,3.0,3.0,1.0,s3_36_up,4.0,s2_2,s2_1_3,s3_4_up,s1_0,s2_1_up,s3_3_up,s2_1_up,s3_5_up,114.0,low,low,very_low,0.0,0.0,high,high,low,2,2,1,,,,,
321187,1.0,4.0,3.0,2.0,1.0,s1_below_8,3.0,s3_3_5,s2_1_3,s2_1_3,s1_0,s1_0,s2_1_2,s1_0,s2_1_4,13.0,high,very_high,very_high,0.0,0.0,low,low,low,3,4,4,,,,,
321188,1.0,4.0,1.0,1.0,1.0,s1_below_8,2.0,s1_below_2,s1_0,s2_1_3,s1_0,s1_0,s3_3_up,s2_1_up,s1_0,10.0,very_high,very_high,very_low,0.0,0.0,low,low,low,4,4,1,,,,,
321189,1.0,2.0,1.0,1.0,1.0,s3_36_up,3.0,s1_below_2,s2_1_3,s2_1_3,s1_0,s2_1_up,s2_1_2,s1_0,s2_1_4,7.0,high,high,low,0.00547945205479452,0.0123287671232877,high,high,high,3,3,2,,,,,
321190,2.0,2.0,3.0,3.0,2.0,s3_36_up,5.0,s1_below_2,s3_4_up,s1_0,s1_0,s1_0,s2_1_2,s2_1_up,s1_0,12.0,very_high,very_high,high,0.0123287671232877,0.0123287671232877,high,high,high,4,4,3,,,,,
321191,2.0,1.0,3.0,4.0,1.0,s2_8_36,1.0,s4_6_up,s3_4_up,s1_0,s2_1_up,s2_1_up,s3_3_up,s1_0,s3_5_up,47.0,very_high,high,high,0.468493150684931,0.0,high,low,high,4,3,3,,,,,
321193,1.0,3.0,2.0,2.0,1.0,s3_36_up,4.0,s3_3_5,s2_1_3,s2_1_3,s2_1_up,s2_1_up,s3_3_up,s2_1_up,s1_0,15.0,very_high,very_high,very_high,0.556164383561644,0.2,high,high,high,4,4,4,,,,,
321194,2.0,1.0,1.0,1.0,2.0,s2_8_36,3.0,s4_6_up,s3_4_up,s2_1_3,s1_0,s2_1_up,s1_0,s1_0,s3_5_up,24.0,high,very_low,high,0.0328767123287671,0.0328767123287671,low,high,high,3,1,3,,,,,
321195,1.0,4.0,2.0,2.0,1.0,s1_below_8,4.0,s4_6_up,s3_4_up,s3_4_up,s1_0,s1_0,s3_3_up,s2_1_up,s3_5_up,108.0,very_high,high,very_low,0.0,0.0,low,low,high,4,3,1,,,,,
321197,1.0,3.0,1.0,1.0,1.0,s3_36_up,3.0,s3_3_5,s3_4_up,s1_0,s1_0,s1_0,s3_3_up,s2_1_up,s2_1_4,25.0,low,low,low,0.0,0.0,high,high,low,2,2,2,,,,,
321198,1.0,2.0,3.0,3.0,2.0,s3_36_up,5.0,s4_6_up,s3_4_up,s1_0,s1_0,s2_1_up,s3_3_up,s1_0,s3_5_up,42.0,high,high,low,0.0328767123287671,0.0328767123287671,high,high,low,3,3,2,,,,,
321199,1.0,3.0,2.0,2.0,2.0,s1_below_8,4.0,s2_2,s1_0,s3_4_up,s1_0,s1_0,s3_3_up,s1_0,s3_5_up,23.0,low,low,very_low,0.0,0.0,low,high,low,2,2,1,,,,,
321200,2.0,4.0,1.0,1.0,1.0,s1_below_8,2.0,s1_below_2,s1_0,s2_1_3,s1_0,s1_0,s2_1_2,s2_1_up,s2_1_4,14.0,low,low,high,0.0205479452054794,0.0191780821917808,high,high,high,2,2,3,,,,,
321201,2.0,3.0,2.0,2.0,1.0,s1_below_8,4.0,s3_3_5,s1_0,s3_4_up,s1_0,s2_1_up,s1_0,s1_0,s1_0,12.0,very_low,very_low,very_low,0.00136986301369863,0.00136986301369863,low,low,low,1,1,1,,,,,
321202,2.0,3.0,2.0,2.0,1.0,s1_below_8,1.0,s3_3_5,s1_0,s2_1_3,s1_0,s2_1_up,s3_3_up,s2_1_up,s1_0,27.0,very_high,high,low,0.0,0.0,low,low,high,4,3,2,,,,,
321203,2.0,1.0,3.0,3.0,1.0,s2_8_36,2.0,s3_3_5,s2_1_3,s1_0,s2_1_up,s2_1_up,s2_1_2,s1_0,s3_5_up,22.0,high,very_high,high,0.0273972602739726,0.0301369863013699,high,high,high,3,4,3,,,,,
321204,2.0,2.0,3.0,4.0,2.0,s3_36_up,4.0,s3_3_5,s3_4_up,s3_4_up,s1_0,s2_1_up,s3_3_up,s2_1_up,s3_5_up,37.0,very_low,very_low,low,0.0,0.0,high,low,low,1,1,2,,,,,
321205,2.0,1.0,3.0,2.0,2.0,s1_below_8,1.0,s3_3_5,s1_0,s1_0,s2_1_up,s2_1_up,s2_1_2,s1_0,s3_5_up,21.0,high,high,very_low,0.13972602739726,0.0,low,low,low,3,3,1,,,,,
321207,1.0,3.0,2.0,2.0,2.0,s2_8_36,4.0,s4_6_up,s2_1_3,s3_4_up,s1_0,s2_1_up,s2_1_2,s1_0,s1_0,24.0,very_low,very_low,very_low,0.0,0.0,low,low,low,1,1,1,,,,,
321208,1.0,1.0,3.0,3.0,1.0,s3_36_up,4.0,s4_6_up,s3_4_up,s3_4_up,s1_0,s1_0,s3_3_up,s1_0,s3_5_up,53.0,very_low,very_low,very_low,0.0,0.0,low,low,low,1,1,1,,,,,
321210,1.0,3.0,1.0,1.0,2.0,s3_36_up,5.0,s4_6_up,s2_1_3,s1_0,s1_0,s1_0,s3_3_up,s1_0,s1_0,25.0,high,very_low,very_low,0.0,0.0,low,low,low,3,1,1,,,,,
321211,2.0,1.0,3.0,4.0,2.0,s2_8_36,2.0,s4_6_up,s3_4_up,s1_0,s2_1_up,s2_1_up,s2_1_2,s1_0,s3_5_up,21.0,high,very_low,very_high,0.0657534246575342,0.0164383561643836,high,high,high,3,1,4,,,,,
321213,1.0,1.0,2.0,2.0,2.0,s3_36_up,4.0,s4_6_up,s3_4_up,s3_4_up,s2_1_up,s2_1_up,s3_3_up,s1_0,s3_5_up,57.0,very_high,high,very_low,0.0,0.0,low,low,low,4,3,1,,,,,
321214,2.0,2.0,3.0,3.0,2.0,s2_8_36,3.0,s2_2,s3_4_up,s1_0,s2_1_up,s2_1_up,s3_3_up,s2_1_up,s3_5_up,27.0,low,high,low,0.00273972602739726,0.010958904109589,high,high,high,2,3,2,,,,,
321215,2.0,1.0,3.0,3.0,2.0,s2_8_36,3.0,s4_6_up,s2_1_3,s1_0,s1_0,s2_1_up,s3_3_up,s2_1_up,s1_0,23.0,high,high,high,0.0,0.0,high,high,high,3,3,3,,,,,
321216,2.0,3.0,2.0,2.0,1.0,s1_below_8,4.0,s1_below_2,s1_0,s3_4_up,s1_0,s2_1_up,s2_1_2,s2_1_up,s3_5_up,17.0,very_low,very_low,very_low,0.0,0.0,low,low,low,1,1,1,,,,,
321217,2.0,1.0,2.0,2.0,2.0,s3_36_up,3.0,s4_6_up,s3_4_up,s1_0,s1_0,s2_1_up,s2_1_2,s1_0,s2_1_4,27.0,low,very_low,very_high,0.0,0.0,low,low,low,2,1,4,,,,,
321218,2.0,3.0,2.0,2.0,2.0,s2_8_36,3.0,s3_3_5,s3_4_up,s3_4_up,s1_0,s1_0,s3_3_up,s2_1_up,s2_1_4,41.0,very_low,very_low,high,0.0,0.0,high,low,high,1,1,3,,,,,
321219,1.0,3.0,2.0,2.0,1.0,s2_8_36,3.0,s4_6_up,s3_4_up,s3_4_up,s1_0,s1_0,s2_1_2,s2_1_up,s2_1_4,46.0,low,low,high,0.0,0.00547945205479452,low,low,low,2,2,3,,,,,
321220,1.0,2.0,2.0,2.0,1.0,s3_36_up,4.0,s2_2,s3_4_up,s2_1_3,s1_0,s2_1_up,s2_1_2,s2_1_up,s1_0,28.0,high,high,low,0.00136986301369863,0.00821917808219178,high,high,high,3,3,2,,,,,
321221,1.0,2.0,1.0,1.0,1.0,s3_36_up,4.0,s2_2,s3_4_up,s2_1_3,s1_0,s1_0,s1_0,s2_1_up,s1_0,27.0,low,high,high,0.0,0.0,low,low,high,2,3,3,,,,,
321222,1.0,2.0,1.0,1.0,2.0,s3_36_up,4.0,s4_6_up,s1_0,s3_4_up,s1_0,s2_1_up,s2_1_2,s1_0,s3_5_up,23.0,high,very_low,low,0.0,0.00821917808219178,high,high,high,3,1,2,,,,,
321224,2.0,2.0,3.0,4.0,1.0,s1_below_8,1.0,s4_6_up,s3_4_up,s2_1_3,s1_0,s2_1_up,s3_3_up,s2_1_up,s3_5_up,45.0,low,low,low,0.0,0.0164383561643836,high,high,high,2,2,2,,,,,
321225,2.0,2.0,3.0,3.0,1.0,s1_below_8,4.0,s3_3_5,s3_4_up,s3_4_up,s1_0,s2_1_up,s3_3_up,s2_1_up,s3_5_up,45.0,very_high,very_high,high,0.0,0.00821917808219178,low,low,high,4,4,3,,,,,
321226,1.0,1.0,3.0,4.0,2.0,s2_8_36,1.0,s4_6_up,s2_1_3,s1_0,s2_1_up,s2_1_up,s2_1_2,s1_0,s3_5_up,44.0,high,very_low,very_low,0.797260273972603,0.0,low,high,low,2,1,1,,,,,
321227,1.0,4.0,2.0,2.0,1.0,s1_below_8,5.0,s1_below_2,s1_0,s2_1_3,s1_0,s1_0,s3_3_up,s2_1_up,s1_0,22.0,very_low,low,low,0.0178082191780822,0.0178082191780822,high,high,high,1,2,2,,,,,
321228,2.0,3.0,2.0,2.0,1.0,s1_below_8,2.0,s4_6_up,s2_1_3,s3_4_up,s2_1_up,s2_1_up,s3_3_up,s2_1_up,s3_5_up,87.0,very_high,low,very_high,0.0,0.0,low,low,high,4,2,4,,,,,
321229,1.0,1.0,2.0,2.0,1.0,s3_36_up,4.0,s3_3_5,s2_1_3,s3_4_up,s2_1_up,s2_1_up,s3_3_up,s2_1_up,s3_5_up,39.0,very_high,very_high,very_high,0.657534246575342,0.493150684931507,high,high,high,4,4,4,,,,,
321230,1.0,2.0,3.0,3.0,2.0,s3_36_up,5.0,s2_2,s2_1_3,s2_1_3,s2_1_up,s2_1_up,s2_1_2,s2_1_up,s1_0,16.0,very_high,very_high,very_low,0.0,0.0,low,low,low,4,4,1,,,,,
321231,1.0,1.0,2.0,2.0,2.0,s3_36_up,4.0,s3_3_5,s2_1_3,s2_1_3,s1_0,s2_1_up,s2_1_2,s1_0,s3_5_up,40.0,very_high,very_high,very_high,0.667123287671233,0.59041095890411,high,high,high,4,4,4,,,,,
321232,1.0,1.0,2.0,2.0,1.0,s2_8_36,3.0,s2_2,s3_4_up,s2_1_3,s2_1_up,s2_1_up,s2_1_2,s1_0,s2_1_4,16.0,low,low,low,0.0,0.0,low,low,low,2,2,2,,,,,
321233,2.0,3.0,2.0,2.0,2.0,s2_8_36,5.0,s1_below_2,s2_1_3,s2_1_3,s1_0,s2_1_up,s3_3_up,s2_1_up,s3_5_up,18.0,low,high,low,0.0,0.00821917808219178,high,high,high,2,3,2,,,,,
321234,2.0,2.0,3.0,3.0,2.0,s1_below_8,2.0,s4_6_up,s1_0,s3_4_up,s2_1_up,s2_1_up,s3_3_up,s2_1_up,s3_5_up,44.0,very_high,very_high,very_high,0.0,0.0,low,high,low,4,4,4,,,,,
321235,2.0,1.0,3.0,2.0,1.0,s2_8_36,4.0,s2_2,s2_1_3,s3_4_up,s1_0,s1_0,s3_3_up,s1_0,s3_5_up,22.0,low,low,very_high,0.134246575342466,0.134246575342466,high,high,high,2,2,4,,,,,
321236,2.0,3.0,2.0,2.0,2.0,s1_below_8,4.0,s1_below_2,s1_0,s1_0,s1_0,s2_1_up,s3_3_up,s2_1_up,s2_1_4,18.0,high,low,low,0.0,0.0,high,high,high,3,2,2,,,,,
321237,2.0,1.0,3.0,3.0,2.0,s1_below_8,1.0,s2_2,s1_0,s3_4_up,s2_1_up,s2_1_up,s1_0,s1_0,s1_0,15.0,very_low,low,very_low,0.0,0.0,low,low,low,1,2,1,,,,,
321238,1.0,1.0,3.0,3.0,2.0,s3_36_up,5.0,s1_below_2,s1_0,s3_4_up,s2_1_up,s2_1_up,s3_3_up,s2_1_up,s3_5_up,29.0,low,low,low,0.0,0.00821917808219178,high,high,high,2,2,2,,,,,
321240,1.0,1.0,3.0,3.0,2.0,s3_36_up,3.0,s4_6_up,s3_4_up,s2_1_3,s2_1_up,s2_1_up,s3_3_up,s2_1_up,s3_5_up,38.0,very_low,low,high,0.0123287671232877,0.0123287671232877,high,high,high,1,2,3,,,,,
321241,1.0,1.0,2.0,2.0,2.0,s3_36_up,4.0,s4_6_up,s2_1_3,s3_4_up,s2_1_up,s2_1_up,s3_3_up,s1_0,s3_5_up,58.0,very_low,low,very_high,0.441095890410959,0.0,high,low,low,1,2,4,,,,,
321242,2.0,2.0,1.0,1.0,1.0,s3_36_up,4.0,s2_2,s3_4_up,s2_1_3,s1_0,s2_1_up,s2_1_2,s1_0,s2_1_4,20.0,very_low,very_high,very_low,0.0,0.0,low,low,high,1,4,1,,,,,
321243,1.0,1.0,3.0,4.0,1.0,s2_8_36,1.0,s4_6_up,s3_4_up,s3_4_up,s1_0,s2_1_up,s2_1_2,s1_0,s3_5_up,30.0,very_high,very_low,very_low,0.101369863013699,0.0,high,high,low,4,1,1,,,,,
321244,1.0,2.0,2.0,2.0,2.0,s3_36_up,5.0,s4_6_up,s3_4_up,s3_4_up,s1_0,s2_1_up,s2_1_2,s2_1_up,s3_5_up,35.0,high,high,very_high,0.0712328767123288,0.0698630136986301,high,high,high,3,3,4,,,,,
321245,1.0,1.0,3.0,3.0,2.0,s2_8_36,4.0,s3_3_5,s3_4_up,s2_1_3,s2_1_up,s2_1_up,s2_1_2,s2_1_up,s3_5_up,27.0,very_high,very_high,very_high,0.0150684931506849,0.0150684931506849,high,high,low,4,4,4,,,,,
321246,2.0,2.0,3.0,3.0,2.0,s2_8_36,3.0,s4_6_up,s3_4_up,s2_1_3,s2_1_up,s2_1_up,s2_1_2,s2_1_up,s1_0,26.0,very_high,very_high,very_high,0.0356164383561644,0.141095890410959,high,high,high,4,4,4,,,,,
321248,1.0,1.0,3.0,2.0,1.0,s1_below_8,1.0,s1_below_2,s2_1_3,s3_4_up,s2_1_up,s2_1_up,s2_1_2,s1_0,s1_0,13.0,very_high,very_high,very_high,1.15068493150685,3.32876712328767,high,high,high,4,4,4,,,,,
321252,2.0,1.0,2.0,2.0,2.0,s3_36_up,4.0,s4_6_up,s1_0,s1_0,s1_0,s2_1_up,s2_1_2,s1_0,s2_1_4,13.0,very_high,very_low,low,0.0,0.0,low,low,low,4,1,2,,,,,
321254,2.0,1.0,2.0,2.0,1.0,s2_8_36,3.0,s3_3_5,s3_4_up,s1_0,s2_1_up,s2_1_up,s2_1_2,s1_0,s3_5_up,33.0,very_low,low,high,0.00958904109589041,0.0178082191780822,high,high,high,1,2,3,,,,,
321256,2.0,3.0,3.0,2.0,1.0,s3_36_up,3.0,s3_3_5,s1_0,s1_0,s1_0,s1_0,s1_0,s2_1_up,s2_1_4,9.0,very_high,very_high,very_high,0.0383561643835616,0.405479452054795,high,high,high,4,4,4,,,,,
321258,2.0,1.0,1.0,2.0,2.0,s3_36_up,5.0,s3_3_5,s3_4_up,s1_0,s1_0,s2_1_up,s3_3_up,s1_0,s3_5_up,94.0,low,high,low,0.0328767123287671,0.00273972602739726,high,low,low,2,3,2,,,,,
321275,2.0,1.0,2.0,2.0,2.0,s3_36_up,4.0,s3_3_5,s2_1_3,s2_1_3,s2_1_up,s2_1_up,s3_3_up,s1_0,s3_5_up,33.0,very_low,very_low,high,0.00821917808219178,0.00821917808219178,high,low,high,1,1,3,,,,,
321279,2.0,3.0,2.0,2.0,2.0,s2_8_36,3.0,s2_2,s3_4_up,s3_4_up,s1_0,s2_1_up,s3_3_up,s1_0,s3_5_up,32.0,very_low,low,high,0.0,0.0,low,low,low,1,2,3,,,,,
321280,2.0,3.0,3.0,4.0,1.0,s2_8_36,2.0,s1_below_2,s2_1_3,s2_1_3,s1_0,s2_1_up,s3_3_up,s2_1_up,s1_0,15.0,high,high,low,0.0,0.0,high,low,high,3,3,2,,,,,
321281,2.0,1.0,2.0,2.0,2.0,s2_8_36,4.0,s3_3_5,s2_1_3,s1_0,s2_1_up,s2_1_up,s3_3_up,s1_0,s3_5_up,43.0,very_high,very_high,very_high,0.164383561643836,0.0986301369863014,high,high,high,4,4,4,,,,,
321282,2.0,1.0,2.0,2.0,1.0,s3_36_up,3.0,s4_6_up,s2_1_3,s2_1_3,s2_1_up,s2_1_up,s2_1_2,s1_0,s3_5_up,47.0,very_high,very_high,very_high,0.13972602739726,0.175342465753425,high,high,high,4,4,4,,,,,
321283,2.0,3.0,2.0,2.0,1.0,s1_below_8,3.0,s3_3_5,s2_1_3,s2_1_3,s1_0,s2_1_up,s2_1_2,s1_0,s2_1_4,14.0,low,low,very_high,0.0,0.0,low,high,low,2,2,4,,,,,
321284,1.0,2.0,3.0,3.0,2.0,s3_36_up,5.0,s4_6_up,s3_4_up,s2_1_3,s1_0,s2_1_up,s2_1_2,s1_0,s1_0,39.0,very_high,very_high,very_high,20.0,19.3945205479452,high,high,high,4,4,4,,,,,
321286,2.0,1.0,2.0,2.0,2.0,s3_36_up,3.0,s2_2,s3_4_up,s1_0,s1_0,s2_1_up,s2_1_2,s1_0,s3_5_up,19.0,low,very_low,low,0.00136986301369863,0.00136986301369863,high,low,low,2,1,2,,,,,
321287,2.0,1.0,2.0,2.0,1.0,s2_8_36,2.0,s1_below_2,s2_1_3,s1_0,s2_1_up,s2_1_up,s2_1_2,s1_0,s2_1_4,12.0,very_high,very_high,high,0.0191780821917808,0.0219178082191781,high,high,high,4,4,3,,,,,
321288,1.0,1.0,1.0,1.0,2.0,s3_36_up,2.0,s3_3_5,s2_1_3,s1_0,s1_0,s2_1_up,s2_1_2,s1_0,s1_0,9.0,high,low,very_low,0.0,0.0,low,low,low,3,2,1,,,,,
321289,1.0,1.0,2.0,4.0,2.0,s1_below_8,1.0,s4_6_up,s3_4_up,s1_0,s2_1_up,s2_1_up,s2_1_2,s1_0,s3_5_up,31.0,very_high,very_high,very_high,0.171232876712329,0.036986301369863,high,high,high,4,4,4,,,,,
321290,2.0,1.0,3.0,4.0,1.0,s2_8_36,2.0,s2_2,s3_4_up,s3_4_up,s2_1_up,s2_1_up,s2_1_2,s1_0,s3_5_up,38.0,very_low,very_low,low,0.0356164383561644,0.010958904109589,high,high,high,1,1,2,,,,,
321291,1.0,2.0,3.0,3.0,1.0,s3_36_up,4.0,s1_below_2,s3_4_up,s1_0,s1_0,s2_1_up,s2_1_2,s2_1_up,s2_1_4,26.0,very_low,very_low,very_low,0.0,0.0,low,low,low,1,1,1,,,,,
